         13060031 function calls (13036035 primitive calls) in 22.732 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:3786(filled)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:1704(mask_or)
        6    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:3127(view)
       44    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:2952(_update_from)
   515007    3.356    0.000    8.172    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\random.py:359(sample)
      760    0.009    0.000    0.039    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexing.py:1032(_getitem_lowerdim)
       32    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:2978(__array_finalize__)
        5    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:1555(make_mask)
        4    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:3217(__getitem__)
        3    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\array_algos\take.py:287(_get_take_nd_function_cached)
      762    0.002    0.000    0.003    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\dtypes\missing.py:673(na_value_for_dtype)
      763    0.003    0.000    0.003    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\dtypes\missing.py:184(_isna)
     3040    0.065    0.000    0.129    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\array_algos\take.py:120(_take_nd_ndarray)
      760    0.013    0.000    0.040    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexes\base.py:1146(take)
     2280    0.029    0.000    0.031    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\dtypes\cast.py:551(maybe_promote)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:3445(__setmask__)
     5332    0.012    0.000    0.028    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\dtypes\common.py:1434(_is_dtype_type)
     2280    0.020    0.000    0.078    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\common.py:97(is_bool_indexer)
       16    0.000    0.000    0.002    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\ImageFile.py:175(load)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\lib\arraysetops.py:125(_unpack_tuple)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\weakref.py:510(update)
       37    0.001    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\weakref.py:68(__call__)
       26    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\weakref.py:507(setdefault)
      403    0.001    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\lib\function_base.py:348(iterable)
       48    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\lib\function_base.py:2405(<genexpr>)
       16    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\lib\twodim_base.py:230(_diag_dispatcher)
       26    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\lib\stride_tricks.py:476(_broadcast_arrays_dispatcher)
       51    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\lib\shape_base.py:608(_column_stack_dispatcher)
       23    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\weakref.py:46(__new__)
       40    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\lib\shape_base.py:791(split)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\weakref.py:367(__init__)
       26    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\lib\stride_tricks.py:480(broadcast_arrays)
       26    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\weakref.py:276(setdefault)
       13    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:587(filled)
        3    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:6870(__call__)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\lib\function_base.py:1320(_diff_dispatcher)
       16    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\lib\function_base.py:5559(_append_dispatcher)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\weakref.py:454(__contains__)
  1547528    1.817    0.000    2.875    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\random.py:242(_randbelow_with_getrandbits)
       40    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\lib\shape_base.py:727(_array_split_dispatcher)
       40    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\lib\shape_base.py:787(_split_dispatcher)
       20    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\weakref.py:427(__setitem__)
      288    0.001    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\weakref.py:451(get)
       16    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\lib\polynomial.py:168(_roots_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\lib\arraysetops.py:133(_unique_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\lib\arraysetops.py:368(_intersect1d_dispatcher)
        4    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:783(is_string_or_list_of_strings)
        5    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:1644(make_mask_none)
       15    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:1315(_replace_dtype_fields)
        3    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:8253(asanyarray)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\threading.py:1209(native_id)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:4446(__float__)
        5    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:1545(_shrink_mask)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\threading.py:1629(main_thread)
      100    0.001    0.000    0.005    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\random.py:350(shuffle)
       45    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:671(getdata)
       15    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:1329(make_mask_descr)
       51    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:1362(getmask)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:3526(mask)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:8204(asarray)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:4686(reshape)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\extras.py:287(__call__)
        6    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:1424(getmaskarray)
        4    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:3231(_is_scalar)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:3516(mask)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:2332(masked_invalid)
       94    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:3417(dtype)
       52    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:3433(shape)
        6    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:3589(hardmask)
       11    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:3692(_get_data)
        5    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:6677(is_masked)
      760    0.004    0.000    0.008    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\_config\config.py:635(_get_root)
        4    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py:7358(reshape)
      760    0.002    0.000    0.002    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\_config\config.py:617(_select_options)
     1520    0.003    0.000    0.003    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\_config\__init__.py:55(using_pyarrow_string_dtype)
      760    0.025    0.000    0.202    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\series.py:389(__init__)
      760    0.012    0.000    0.111    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexers\utils.py:419(check_array_indexer)
      760    0.007    0.000    0.016    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\algorithms.py:1131(take)
      760    0.042    0.000    0.079    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexers\utils.py:239(maybe_convert_indices)
      760    0.005    0.000    0.007    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\construction.py:769(_try_cast)
      760    0.013    0.000    0.077    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\ops\array_ops.py:288(comparison_op)
      760    0.019    0.000    0.060    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexes\range.py:1148(take)
     2280    0.005    0.000    0.009    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\construction.py:696(_sanitize_ndim)
     1520    0.003    0.000    0.005    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\dtypes\common.py:1596(pandas_dtype)
        3    0.000    0.000    0.005    0.002 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\axes\_base.py:2251(add_collection)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\dtypes\missing.py:728(is_valid_na_for_dtype)
        2    0.001    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\dtypes\cast.py:614(_maybe_promote)
     2280    0.045    0.000    0.227    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\construction.py:517(sanitize_array)
     3040    0.024    0.000    0.156    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\array_algos\take.py:59(take_nd)
     2280    0.005    0.000    0.012    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexing.py:1226(_validate_key)
      760    0.006    0.000    0.143    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexing.py:2632(check_bool_indexer)
      760    0.033    0.000    0.043    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\ops\array_ops.py:113(comp_method_OBJECT_ARRAY)
      760    0.010    0.000    1.963    0.003 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexing.py:1176(__getitem__)
     1520    0.033    0.000    0.504    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexes\base.py:3820(get_indexer)
      760    0.010    0.000    0.018    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\internals\managers.py:1633(as_array)
     1520    0.006    0.000    0.026    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexes\base.py:6324(_maybe_downcast_for_indexing)
      760    0.019    0.000    0.846    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexes\base.py:6186(_get_indexer_strict)
      760    0.009    0.000    0.309    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexes\base.py:4323(reindex)
      760    0.023    0.000    1.794    0.002 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexing.py:1004(_getitem_tuple_same_dim)
     1520    0.039    0.000    0.329    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexes\base.py:475(__new__)
     1520    0.024    0.000    0.349    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\internals\managers.py:623(reindex_indexer)
      760    0.014    0.000    0.344    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\generic.py:4027(take)
      267    0.001    0.000    0.004    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\copy.py:61(copy)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\base.py:541(to_numpy)
      760    0.014    0.000    0.284    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\generic.py:5663(_reindex_with_indexers)
     2280    0.011    0.000    0.049    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\generic.py:6301(__setattr__)
     2280    0.038    0.000    0.050    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\generic.py:6236(__finalize__)
     1520    0.061    0.000    0.096    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexes\base.py:3955(_get_indexer)
     1520    0.012    0.000    0.013    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexes\base.py:3996(_check_indexing_method)
      760    0.051    0.000    0.214    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\internals\managers.py:708(_slice_take_blocks_ax0)
      137    0.001    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\copy.py:247(_reconstruct)
     1520    0.017    0.000    1.762    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexing.py:1397(_getitem_axis)
     1520    0.006    0.000    0.022    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexes\base.py:5170(_get_engine_target)
